,Unnamed: 0,X,Speech_id,text,party,term,comp,populist_old_keywords,par_id,speech_par_id,length
62821,62822,63233,2004-09-20-new-york-city,"The President. I—anyway. You cannot—it's hard to imagine a candidate running for President who prefers the stability of a dictatorship to the hope and security of democracy. If I might, I'd like to read a quote he said last December: """"Those who doubted whether Iraq or the world would be better off without Saddam Hussein and those who believe we are not safer with his capture, don't have the judgment to be President or the credibility to be elected President."""" I couldn't have put it better.",rep,2004,False,False,48,2004-09-20-new-york-city_48,86
63060,63061,63482,2004-11-01-remarks-burgettstown-pennsylvania,Audience member. We are! The President. Hard-working people of western Pennsylvania. We are not going to let him tax you; we're going to carry Pennsylvania and win on November the 2d.,rep,2004,True,False,21,2004-11-01-remarks-burgettstown-pennsylvania_21,31
63138,63139,63565,2004-10-01-new-hampshire-3,"Audience member. We do! The President. Yes. I'll tell you something else about the rhetoric of taxing the rich. The rich hire lawyers and accountants for a reason, so they can avoid the bill and stick you with it. The good news is, we're not going to let him tax you. We're going to win in November.",rep,2004,True,True,37,2004-10-01-new-hampshire-3_37,57
63149,63150,63576,2004-10-01-new-hampshire-3,"Audience member. The President. Yes. We'll strengthen the intelligence services. We'll stay on the offensive. We'll defeat the terrorists around the Earth so we do not have to face them here at home. We'll continue to advance liberty in the broader Middle East and throughout the world, and we will prevail.",rep,2004,True,False,48,2004-10-01-new-hampshire-3_48,51
63257,63258,63689,2004-10-30-orlando-florida-0,"Many Democrats in this country do not recognize their party anymore. Today I want to speak to every Democrat: If you believe that America should lead with strength and purpose and confidence in our ideals, I would be honored to have your support, and I'm asking for your vote. Audience members. Four more years! Four more years! Four more years!",rep,2004,True,False,29,2004-10-30-orlando-florida-0_29,60
63342,63343,63778,2004-10-08-party-ballwin-missouri,"Audience member. We love Laura! The President. Thank you all for coming. Laura said, """"Don't talk too long tonight."""" But I do want to thank you all very much. There's no doubt in my mind, with your help, we'll carry Missouri again and win in November.",rep,2004,True,False,1,2004-10-08-party-ballwin-missouri_1,46
63344,63345,63780,2004-10-08-party-ballwin-missouri,"Audience member. We love you, Laura! The President. Tomorrow morning, I'm waking up first thing in the morning to help the next Governor of Missouri, Matt Blunt, and the next Lieutenant Governor of Missouri, Peter Kinder. I want to thank them both. See you in the morning. I'll see you in the morning. Make sure the eggs aren't runny.",rep,2004,True,False,3,2004-10-08-party-ballwin-missouri_3,59
63348,63349,63784,2004-10-08-party-ballwin-missouri,"Audience member. Thank you! The President. May God bless you, and may God continue to bless our country. Thank you all.",rep,2004,True,False,7,2004-10-08-party-ballwin-missouri_7,21
63480,63481,63920,2004-09-20-derry-new-hampshire,"Audience member. The President. What does it take to make sure this recovery is sustained recovery, so that the economy is a hopeful place? I'll tell you what we need to do. We need to make sure we have reliable energy supplies. If we want this economy to grow, we've got to make sure that you can afford energy at reasonable prices. That means we've got to encourage conservation, the use of renewable sources of energy, using our technologies to make sure we can burn coal in an environmentally friendly way, explore for natural resources in an environmentally friendly way. In order to make sure jobs are available today and tomorrow, we need to be less dependent on foreign sources of energy.",rep,2004,True,False,19,2004-09-20-derry-new-hampshire_19,122
63524,63525,63964,2004-09-20-derry-new-hampshire,"The President. See, the Tax Code sent a signal to Jim: Invest. Now, what did you buy? Invest means buy. What did you buy?",rep,2004,False,False,63,2004-09-20-derry-new-hampshire_63,24
63550,63551,63990,2004-09-20-derry-new-hampshire,"Audience member. That's not old. The President. Yes, it's not old. Yes, now you're talking. But think about that. Seriously. Our society must provide opportunity for 52-year-old people who want to become a more productive worker. Education means that you become more productive and you make more money.",rep,2004,True,False,89,2004-09-20-derry-new-hampshire_89,48
63599,63600,64039,2004-09-20-derry-new-hampshire,"Now, let me answer some of your questions, and then—yes, sir? A Soldier's Letter Q. I work at a local school, and two of the ladies' sons were deployed with the Marine Corps to Iraq. And they asked us to do something. So—I'm nonmilitary, myself, but grew up in a military family. My father served '41 to '68 in the National Guard too. I had local veterans—I sent out for shirts from the Marine Corps down in DC, and I had local veterans sign them, from World War II to Desert Storm, some of the names, Jim Panis—[inaudible]—U.S. Navy; Lieutenant Harold Heck, Mobile Riverene Force, Vietnam, Silver Star winner; a three-star general.",rep,2004,True,False,138,2004-09-20-derry-new-hampshire_138,112
63602,63603,64042,2004-09-20-derry-new-hampshire,"Q. You people think the last generation was the greatest. Wait until you hear this one. """"Dear Mr. Hussey, Sr.""""—I'm a senior too, like your father. """"The gift you sent me""""—this is a 19-year-old kid, just out of Londonderry High—""""Dear Mr. Hussey, the gift you sent me almost brought tears to my eyes. I want you to thank the men who signed it, who came before me, so I might have the opportunity to enjoy the freedoms of America. Now is my time to return the favor. I gladly serve, and I am honored to have a unique connection with the generation before me. War is something that no one can really understand unless they've served in the military and been in combat. Unfortunately, I have lost friends here, but I will never forget them and those who paid the price before them.",rep,2004,False,False,141,2004-09-20-derry-new-hampshire_141,143
63605,63606,64045,2004-09-20-derry-new-hampshire,"Audience member. We love you, President Bush! The President. Thank you. I met with many families who have lost a loved one in Iraq and Afghanistan, and it's—you know, it's a hard part of the job, and it's a necessary part of the job. And I assure them that their loved one will not die in vain because we will complete the mission. And the mission will make the world a better place. And that's what you've got to tell this guy when he gets home, that his service and the service of those buddies of his who lost their life were part of securing America.",rep,2004,True,False,144,2004-09-20-derry-new-hampshire_144,106
63608,63609,64048,2004-09-20-derry-new-hampshire,"And you tell that guy, thank you for your service, and God bless him. Men of Truck Number 2/Iraq Q. Mr. President, my brother is in NYPD, emergency service unit, Truck Number 2. I just wanted to say—you mentioned the—his partner in the State of the Union Address. You mentioned his father, John Vigiano, and the two boys.",rep,2004,True,False,147,2004-09-20-derry-new-hampshire_147,58
63609,63610,64049,2004-09-20-derry-new-hampshire,"The President. Yes, I know them well. Q. I just want to say, thank you, as being a beacon of strength at a time of need for our country.",rep,2004,True,False,148,2004-09-20-derry-new-hampshire_148,29
63611,63612,64051,2004-09-20-derry-new-hampshire,"Q. My brother-in-law is Rob Beeger, Truck Number 2. The President. Yes, yes.",rep,2004,True,False,150,2004-09-20-derry-new-hampshire_150,13
63612,63613,64052,2004-09-20-derry-new-hampshire,Q. I've got a picture of them with you. The President. What a great family. You're not going to believe this family. Two sons go in the rubble and don't come out. It's really important we never forget that day. It's just important. It's a part of our history.,rep,2004,True,False,151,2004-09-20-derry-new-hampshire_151,49
