Speech_id,text,party,term,comp,populist_old_keywords,par_id,speech_par_id,length
2008-10-30-columbia-missouri-0,"And, back then... UNIDENTIFIED MALE: Illinois! OBAMA: There you go, Illinois in the house.",dem,2008,TRUE,FALSE,5,2008-10-30-columbia-missouri-0_5,14
2008-10-30-columbia-missouri-0,"(CHEERING AND APPLAUSE) OBAMA: Back then, we didn't have a lot of money. We didn't have a lot of endorsements. We weren't given much of a chance by the polls or the pundits. We knew how steep our climb would be.",dem,2008,TRUE,FALSE,6,2008-10-30-columbia-missouri-0_6,41
2008-10-30-columbia-missouri-0,"OBAMA: ... one that favors commonsense over ideology, one that focuses on values and ideals that we hold in common as Americans. (CHEERING AND APPLAUSE) OBAMA: And I knew the American people. I knew that the American people are a decent and generous people, willing to work hard and sacrifice for future generations.",dem,2008,TRUE,TRUE,8,2008-10-30-columbia-missouri-0_8,53
2008-10-30-columbia-missouri-0,"And I was convinced that, when we come together, the way we are together tonight, our voices are more powerful than the most entrenched lobbyists or the most vicious political attacks or the full force of the status quo in Washington that just wants to keep things the way they are. (CHEERING AND APPLAUSE) OBAMA: Twenty-one months later, my faith in the American people has been vindicated. That's how we have come so far and so close, because of you. That's how we will change this country, with your help.",dem,2008,TRUE,TRUE,9,2008-10-30-columbia-missouri-0_9,90
2008-10-30-columbia-missouri-0,"(CHEERING AND APPLAUSE) OBAMA: And that's why we can't afford, right now, to slow down, or sit back, or let up for one day, one minute, one second of the next five day, not now, not when there's so much at stake. (CHEERING AND APPLAUSE)",dem,2008,TRUE,FALSE,10,2008-10-30-columbia-missouri-0_10,45
2008-10-30-columbia-missouri-0,"OBAMA: We have got to go win an election right here in Missouri. (CHEERING AND APPLAUSE) OBAMA: Now, we're -- we're in the -- we're in the middle of the worst economic crisis since the Great Depression -- 760,000 workers have lost their jobs so far this year. And that means a lot of young people are concerned about their job prospects when they graduate.",dem,2008,TRUE,FALSE,11,2008-10-30-columbia-missouri-0_11,65
2008-10-30-columbia-missouri-0,"(CHEERING AND APPLAUSE) OBAMA: Businesses and families can't get credit. Home values are plummeting. Pensions are disappearing. It's gotten harder to get -- to make a mortgage, or fill up your gas tank, or even keep the electricity on at the end of the month.",dem,2008,TRUE,FALSE,12,2008-10-30-columbia-missouri-0_12,45
2008-10-30-columbia-missouri-0,"Now, if you want to know where Senator McCain will drive this economy... (AUDIENCE BOOING) OBAMA: You don't need to boo. You just need to vote.",dem,2008,TRUE,FALSE,15,2008-10-30-columbia-missouri-0_15,26
2008-10-30-columbia-missouri-0,(CHEERING AND APPLAUSE) OBAMA: If... (CHEERING AND APPLAUSE),dem,2008,TRUE,FALSE,16,2008-10-30-columbia-missouri-0_16,8
2008-10-30-columbia-missouri-0,"OBAMA: If you want to know where Senator McCain wants to drive the economy, just look in the rear-view mirror... (LAUGHTER) OBAMA: ... because, when it comes to our economic policies, John McCain, he's ridden shotgun next to George Bush every step of the way, 90 percent...",dem,2008,TRUE,FALSE,17,2008-10-30-columbia-missouri-0_17,47
2008-10-30-columbia-missouri-0,"(CHEERING AND APPLAUSE) OBAMA: ... voting for the Bush tax cuts for the wealthy that he said he opposed, voting for the Bush budgets that sent us into debt, calling for less regulation 21 times just this year. And, so, 21 months and three debates later, John McCain still cannot describe, can't tell the American people a single major thing he would do differently from George Bush when it comes to the economy.",dem,2008,TRUE,TRUE,18,2008-10-30-columbia-missouri-0_18,73
2008-10-30-columbia-missouri-0,OBAMA: Do you have any idea what John McCain stands for? UNIDENTIFIED MALE: No! UNIDENTIFIED FEMALE: No!,dem,2008,TRUE,FALSE,20,2008-10-30-columbia-missouri-0_20,17
2008-10-30-columbia-missouri-0,"UNIDENTIFIED MALE: No! OBAMA: Because he spends all his time talking about me. You've got to ask yourself -- you've got to ask yourself, after nine straight months of job losses, the largest drop in home values on record, wages lower than they've been in a decade, why would we think about continuing to drive down this dead-end street with John McCain?",dem,2008,TRUE,FALSE,21,2008-10-30-columbia-missouri-0_21,62
2008-10-30-columbia-missouri-0,"UNIDENTIFIED MALE: Yes, we can! Yes, we can! Yes, we can!",dem,2008,FALSE,FALSE,24,2008-10-30-columbia-missouri-0_24,11
2008-10-30-columbia-missouri-0,"UNIDENTIFIED MALE: Yes, we can! Yes, we can! Yes, we can!",dem,2008,FALSE,FALSE,25,2008-10-30-columbia-missouri-0_25,11
2008-10-30-columbia-missouri-0,"UNIDENTIFIED MALE: Yes, we can! Yes, we can! Yes, we can!",dem,2008,FALSE,FALSE,26,2008-10-30-columbia-missouri-0_26,11
2008-10-30-columbia-missouri-0,"OBAMA: The biggest gamble we can take is TO embrace the same old Bush-McCain policies that have failed us for the last eight years. It's not change when John McCain wants to give a $700,000 tax cut to the average Fortune 500 CEO. It's not change when he wants to give $200 billion to the biggest corporation or $4 billion to the oil companies when today, Exxon-Mobil announced that it had made the greatest profits of any corporation in the history of the world: $14 billion in one quarter. That's all your money. You are -- you are paying it at the gas station. That's not change when John McCain comes up with a tax plan that doesn't give a penny of relief to more than 100 million middle-class Americans.",dem,2008,FALSE,TRUE,27,2008-10-30-columbia-missouri-0_27,130
2012-11-01-las-vegas-nevada,"Audience member. Where's Michelle? The President. Michelle couldn't come, but she says hey. She loves you guys.",dem,2012,TRUE,FALSE,1,2012-11-01-las-vegas-nevada_1,17
2012-11-01-las-vegas-nevada,"Audience member. We love her! The President. Now, for the past few days, all of us have been focused on——",dem,2012,TRUE,FALSE,2,2012-11-01-las-vegas-nevada_2,20
2012-11-01-las-vegas-nevada,"Audience member. Thanks to you! The President. So we've made real progress these past 4 years. But, Nevada, we know our work's not yet done. We know our work is not yet done in making sure that New Jersey and New York and Connecticut and West Virginia, that they all recover from the hardships they've experienced.",dem,2012,TRUE,FALSE,11,2012-11-01-las-vegas-nevada_11,56
2012-11-01-las-vegas-nevada,"But yes, we've also had some big fights: like when we forced the banks to stop overcharging for student loans and made college affordable for millions of students; like when we forced Wall Street to abide by the toughest rules since the 1930s; like when we stopped insurance companies from discriminating against Americans with preexisting conditions like cancer or diabetes so that no one in America goes bankrupt just because they get sick. Audience member. Thank you!",dem,2012,TRUE,TRUE,49,2012-11-01-las-vegas-nevada_49,77
2012-11-01-las-vegas-nevada,"The future will never have as many lobbyists as the past, but it's the dreams of those children that will be our saving grace. And that's why I need you, Nevada: to make sure their voices are heard, to make sure your voices are heard. We've come too far to turn back now. We've come too far to let our hearts grow faint, to go weary. Now is the time to keep pushing forward: to educate all our kids and train all our workers, to create new jobs and rebuild our infrastructure, to discover new sources of energy, to broaden opportunity, to grow our middle class, to restore our democracy, to make sure that no matter who you are or where you come from or how you started out, you can make it here in America. That's why we are moving forward.",dem,2012,TRUE,TRUE,56,2012-11-01-las-vegas-nevada_56,142
